-80.0	-6.0	-116.01643781759408	-8908.160502179058	
-80.0	-5.0	-96.68036484799507	-8908.160502179058	
-80.0	-4.0	-77.34429187839606	-8908.160502179058	
-80.0	-3.0	-58.00821890879704	-8908.160502179058	
-80.0	-2.0	-38.67214593919803	-8908.160502179058	
-80.0	-1.0	-19.336072969599016	-8908.160502179058	
-80.0	0.0	0.0	-8908.160502179058	
-80.0	1.0	19.336072969599016	-8908.160502179058	
-80.0	2.0	38.67214593919803	-8908.160502179058	
-80.0	3.0	58.00821890879704	-8908.160502179058	
-80.0	4.0	77.34429187839606	-8908.160502179058	
-80.0	5.0	96.68036484799507	-8908.160502179058	
-80.0	6.0	116.01643781759408	-8908.160502179058	
-80.0	7.0	135.3525107871931	-8908.160502179058	
-80.0	8.0	154.68858375679213	-8908.160502179058	
-80.0	9.0	174.02465672639113	-8908.160502179058	
-80.0	10.0	193.36072969599013	-8908.160502179058	
-80.0	11.0	212.69680266558916	-8908.160502179058	
-80.0	12.0	232.03287563518816	-8908.160502179058	
-80.0	13.0	251.3689486047872	-8908.160502179058	
-80.0	14.0	270.7050215743862	-8908.160502179058	
-80.0	15.0	290.0410945439852	-8908.160502179058	
-80.0	16.0	309.37716751358425	-8908.160502179058	
-80.0	17.0	328.71324048318326	-8908.160502179058	
-80.0	18.0	348.04931345278226	-8908.160502179058	
-80.0	19.0	367.3853864223813	-8908.160502179058	
-80.0	20.0	386.72145939198026	-8908.160502179058	
-80.0	21.0	406.05753236157926	-8908.160502179058	
-80.0	22.0	425.3936053311783	-8908.160502179058	
-80.0	23.0	444.7296783007773	-8908.160502179058	
-80.0	24.0	464.0657512703763	-8908.160502179058	
-80.0	25.0	483.4018242399754	-8908.160502179058	
-80.0	26.0	502.7378972095744	-8908.160502179058	
-80.0	27.0	522.0739701791734	-8908.160502179058	
-80.0	28.0	541.4100431487724	-8908.160502179058	
-80.0	29.0	560.7461161183714	-8908.160502179058	
-80.0	30.0	580.0821890879704	-8908.160502179058	
-80.0	31.0	599.4182620575693	-8908.160502179058	
-80.0	32.0	618.7543350271685	-8908.160502179058	
-80.0	33.0	638.0904079967675	-8908.160502179058	
-80.0	34.0	657.4264809663665	-8908.160502179058	
-80.0	35.0	676.7625539359655	-8908.160502179058	
-80.0	36.0	696.0986269055645	-8908.160502179058	
-80.0	37.0	715.4346998751635	-8908.160502179058	
-80.0	38.0	734.7707728447626	-8908.160502179058	
-80.0	39.0	754.1068458143616	-8908.160502179058	
-80.0	40.0	773.4429187839605	-8908.160502179058	
-80.0	41.0	792.7789917535596	-8908.160502179058	
-80.0	42.0	812.1150647231585	-8908.160502179058	
-80.0	43.0	831.4511376927576	-8908.160502179058	
-80.0	44.0	850.7872106623566	-8908.160502179058	
-80.0	45.0	870.1232836319556	-8908.160502179058	
-80.0	46.0	889.4593566015546	-8908.160502179058	
-80.0	47.0	908.7954295711537	-8908.160502179058	
-80.0	48.0	928.1315025407526	-8908.160502179058	
-80.0	49.0	947.4675755103517	-8908.160502179058	
-80.0	50.0	966.8036484799508	-8908.160502179058	
-80.0	51.0	986.1397214495497	-8908.160502179058	
-80.0	52.0	1005.4757944191488	-8908.160502179058	
-80.0	53.0	1024.8118673887477	-8908.160502179058	
-80.0	54.0	1044.147940358347	-8908.160502179058	
-80.0	55.0	1063.4840133279458	-8908.160502179058	
-80.0	56.0	1082.8200862975448	-8908.160502179058	
-80.0	57.0	1102.156159267144	-8908.160502179058	
-80.0	58.0	1121.492232236743	-8908.160502179058	
-80.0	59.0	1140.8283052063418	-8908.160502179058	
-80.0	60.0	1160.1643781759408	-8908.160502179058	
-80.0	61.0	1179.5004511455397	-8908.160502179058	
-80.0	62.0	1198.8365241151387	-8908.160502179058	
-80.0	63.0	1218.1725970847378	-8908.160502179058	
-80.0	64.0	1237.508670054337	-8908.160502179058	
-80.0	65.0	1256.844743023936	-8908.160502179058	
-80.0	66.0	1276.180815993535	-8908.160502179058	
-80.0	67.0	1295.516888963134	-8908.160502179058	
-80.0	68.0	1314.852961932733	-8908.160502179058	
-80.0	69.0	1334.189034902332	-8908.160502179058	
-80.0	70.0	1353.525107871931	-8908.160502179058	
-80.0	71.0	1372.8611808415299	-8908.160502179058	
-80.0	72.0	1392.197253811129	-8908.160502179058	
-80.0	73.0	1411.533326780728	-8908.160502179058	
-80.0	74.0	1430.869399750327	-8908.160502179058	
-80.0	75.0	1450.205472719926	-8908.160502179058	
-80.0	76.0	1469.5415456895253	-8908.160502179058	
-80.0	77.0	1488.8776186591242	-8908.160502179058	
-80.0	78.0	1508.2136916287232	-8908.160502179058	
-80.0	79.0	1527.549764598322	-8908.160502179058	
-80.0	80.0	1546.885837567921	-8908.160502179058	
-80.0	81.0	1566.2219105375202	-8908.160502179058	
-80.0	82.0	1585.5579835071192	-8908.160502179058	
-80.0	83.0	1604.8940564767183	-8908.160502179058	
-80.0	84.0	1624.230129446317	-8908.160502179058	
-80.0	85.0	1643.5662024159165	-8908.160502179058	
-80.0	86.0	1662.9022753855152	-8908.160502179058	
-80.0	87.0	1682.238348355114	-8908.160502179058	
-80.0	88.0	1701.5744213247133	-8908.160502179058	
-80.0	89.0	1720.910494294312	-8908.160502179058	
-80.0	90.0	1740.2465672639112	-8908.160502179058	
-80.0	91.0	1759.5826402335101	-8908.160502179058	
-80.0	92.0	1778.9187132031093	-8908.160502179058	
-80.0	93.0	1798.2547861727085	-8908.160502179058	
-80.0	94.0	1817.5908591423074	-8908.160502179058	
-80.0	95.0	1836.9269321119066	-8908.160502179058	
-80.0	96.0	1856.2630050815053	-8908.160502179058	
-80.0	97.0	1875.5990780511042	-8908.160502179058	
-80.0	98.0	1894.9351510207034	-8908.160502179058	
-80.0	99.0	1914.2712239903024	-8908.160502179058	
-80.0	100.0	1933.6072969599015	-8908.160502179058	
-80.0	101.0	1952.9433699295002	-8908.160502179058	
-80.0	102.0	1972.2794428990994	-8908.160502179058	
-80.0	103.0	1991.6155158686986	-8908.160502179058	
-80.0	104.0	2010.9515888382975	-8908.160502179058	
-80.0	105.0	2030.2876618078967	-8908.160502179058	
-80.0	106.0	2049.6237347774954	-8908.160502179058	
-80.0	107.0	2068.9598077470946	-8908.160502179058	
-80.0	108.0	2088.295880716694	-8908.160502179058	
-80.0	109.0	2107.6319536862925	-8908.160502179058	
-80.0	110.0	2126.9680266558917	-8908.160502179058	
-80.0	111.0	2146.3040996254904	-8908.160502179058	
-80.0	112.0	2165.6401725950896	-8908.160502179058	
-80.0	113.0	2184.9762455646887	-8908.160502179058	
-80.0	114.0	2204.312318534288	-8908.160502179058	
-80.0	115.0	2223.6483915038866	-8908.160502179058	
-80.0	116.0	2242.984464473486	-8908.160502179058	
-80.0	117.0	2262.3205374430845	-8908.160502179058	
-80.0	118.0	2281.6566104126837	-8908.160502179058	
-80.0	119.0	2300.9926833822824	-8908.160502179058	
-80.0	120.0	2320.3287563518816	-8908.160502179058	
-80.0	121.0	2339.6648293214807	-8908.160502179058	
-80.0	122.0	2359.0009022910795	-8908.160502179058	
-80.0	123.0	2378.3369752606786	-8908.160502179058	
-80.0	124.0	2397.6730482302773	-8908.160502179058	
-80.0	125.0	2417.009121199877	-8908.160502179058	
-80.0	126.0	2436.3451941694757	-8908.160502179058	
-80.0	127.0	2455.6812671390753	-8908.160502179058	
-80.0	128.0	2475.017340108674	-8908.160502179058	
-80.0	129.0	2494.3534130782723	-8908.160502179058	
-80.0	130.0	2513.689486047872	-8908.160502179058	
-80.0	131.0	2533.0255590174706	-8908.160502179058	
-80.0	132.0	2552.36163198707	-8908.160502179058	
-80.0	133.0	2571.697704956669	-8908.160502179058	
-80.0	134.0	2591.033777926268	-8908.160502179058	
-80.0	135.0	2610.369850895867	-8908.160502179058	
-80.0	136.0	2629.705923865466	-8908.160502179058	
-80.0	137.0	2649.0419968350648	-8908.160502179058	
-80.0	138.0	2668.378069804664	-8908.160502179058	
-80.0	139.0	2687.714142774263	-8908.160502179058	
-80.0	140.0	2707.050215743862	-8908.160502179058	
-80.0	141.0	2726.386288713461	-8908.160502179058	
-80.0	142.0	2745.7223616830597	-8908.160502179058	
-80.0	143.0	2765.058434652659	-8908.160502179058	
-80.0	144.0	2784.394507622258	-8908.160502179058	
-80.0	145.0	2803.7305805918572	-8908.160502179058	
-80.0	146.0	2823.066653561456	-8908.160502179058	
-80.0	147.0	2842.4027265310547	-8908.160502179058	
-80.0	148.0	2861.738799500654	-8908.160502179058	
-80.0	149.0	2881.074872470253	-8908.160502179058	
-80.0	150.0	2900.410945439852	-8908.160502179058	
-80.0	151.0	2919.747018409451	-8908.160502179058	
-80.0	152.0	2939.0830913790505	-8908.160502179058	
-80.0	153.0	2958.4191643486492	-8908.160502179058	
-80.0	154.0	2977.7552373182484	-8908.160502179058	
-80.0	155.0	2997.091310287847	-8908.160502179058	
-80.0	156.0	3016.4273832574463	-8908.160502179058	
-80.0	157.0	3035.7634562270455	-8908.160502179058	
-80.0	158.0	3055.099529196644	-8908.160502179058	
-80.0	159.0	3074.4356021662434	-8908.160502179058	
-80.0	160.0	3093.771675135842	-8908.160502179058	
-80.0	161.0	3113.1077481054413	-8908.160502179058	
-80.0	162.0	3132.4438210750404	-8908.160502179058	
-80.0	163.0	3151.7798940446396	-8908.160502179058	
-80.0	164.0	3171.1159670142383	-8908.160502179058	
-80.0	165.0	3190.452039983837	-8908.160502179058	
-80.0	166.0	3209.7881129534367	-8908.160502179058	
-80.0	167.0	3229.1241859230354	-8908.160502179058	
-80.0	168.0	3248.460258892634	-8908.160502179058	
-80.0	169.0	3267.7963318622333	-8908.160502179058	
-80.0	170.0	3287.132404831833	-8908.160502179058	
-80.0	171.0	3306.4684778014316	-8908.160502179058	
-80.0	172.0	3325.8045507710303	-8908.160502179058	
-80.0	173.0	3345.140623740629	-8908.160502179058	
-80.0	174.0	3364.476696710228	-8908.160502179058	
-80.0	175.0	3383.8127696798274	-8908.160502179058	
-80.0	176.0	3403.1488426494266	-8908.160502179058	
-80.0	177.0	3422.4849156190253	-8908.160502179058	
-80.0	178.0	3441.820988588624	-8908.160502179058	
-80.0	179.0	3461.1570615582236	-8908.160502179058	
-80.0	180.0	3480.4931345278223	-8908.160502179058	
-70.0	-180.0	-6855.233246377523	-7794.640439406675	
-70.0	-179.0	-6817.1486172309815	-7794.640439406675	
-70.0	-178.0	-6779.063988084438	-7794.640439406675	
-70.0	-177.0	-6740.979358937898	-7794.640439406675	
-70.0	-176.0	-6702.894729791355	-7794.640439406675	
-70.0	-175.0	-6664.810100644813	-7794.640439406675	
-70.0	-174.0	-6626.725471498271	-7794.640439406675	
-70.0	-173.0	-6588.64084235173	-7794.640439406675	
-70.0	-172.0	-6550.556213205189	-7794.640439406675	
-70.0	-171.0	-6512.471584058646	-7794.640439406675	
-70.0	-170.0	-6474.386954912105	-7794.640439406675	
-70.0	-169.0	-6436.302325765562	-7794.640439406675	
-70.0	-168.0	-6398.217696619021	-7794.640439406675	
-70.0	-167.0	-6360.1330674724795	-7794.640439406675	
-70.0	-166.0	-6322.048438325937	-7794.640439406675	
-70.0	-165.0	-6283.963809179395	-7794.640439406675	
-70.0	-164.0	-6245.8791800328545	-7794.640439406675	
-70.0	-163.0	-6207.794550886312	-7794.640439406675	
-70.0	-162.0	-6169.70992173977	-7794.640439406675	
-70.0	-161.0	-6131.625292593229	-7794.640439406675	
-70.0	-160.0	-6093.540663446686	-7794.640439406675	
-70.0	-159.0	-6055.456034300146	-7794.640439406675	
-70.0	-158.0	-6017.371405153603	-7794.640439406675	
-70.0	-157.0	-5979.286776007061	-7794.640439406675	
-70.0	-156.0	-5941.202146860519	-7794.640439406675	
-70.0	-155.0	-5903.117517713978	-7794.640439406675	
-70.0	-154.0	-5865.032888567436	-7794.640439406675	
-70.0	-153.0	-5826.948259420895	-7794.640439406675	
-70.0	-152.0	-5788.8636302743525	-7794.640439406675	
-70.0	-151.0	-5750.77900112781	-7794.640439406675	
-70.0	-150.0	-5712.694371981269	-7794.640439406675	
-70.0	-149.0	-5674.609742834727	-7794.640439406675	
-70.0	-148.0	-5636.525113688185	-7794.640439406675	
-70.0	-147.0	-5598.440484541643	-7794.640439406675	
-70.0	-146.0	-5560.355855395102	-7794.640439406675	
-70.0	-145.0	-5522.27122624856	-7794.640439406675	
-70.0	-144.0	-5484.186597102018	-7794.640439406675	
-70.0	-143.0	-5446.1019679554765	-7794.640439406675	
-70.0	-142.0	-5408.017338808934	-7794.640439406675	
-70.0	-141.0	-5369.932709662393	-7794.640439406675	
-70.0	-140.0	-5331.848080515851	-7794.640439406675	
-70.0	-139.0	-5293.763451369309	-7794.640439406675	
-70.0	-138.0	-5255.678822222767	-7794.640439406675	
-70.0	-137.0	-5217.594193076226	-7794.640439406675	
-70.0	-136.0	-5179.509563929684	-7794.640439406675	
-70.0	-135.0	-5141.424934783142	-7794.640439406675	
-70.0	-134.0	-5103.3403056366005	-7794.640439406675	
-70.0	-133.0	-5065.255676490058	-7794.640439406675	
-70.0	-132.0	-5027.171047343517	-7794.640439406675	
-70.0	-131.0	-4989.086418196975	-7794.640439406675	
-70.0	-130.0	-4951.001789050433	-7794.640439406675	
-70.0	-129.0	-4912.917159903891	-7794.640439406675	
-70.0	-128.0	-4874.83253075735	-7794.640439406675	
-70.0	-127.0	-4836.747901610808	-7794.640439406675	
-70.0	-126.0	-4798.663272464266	-7794.640439406675	
-70.0	-125.0	-4760.578643317724	-7794.640439406675	
-70.0	-124.0	-4722.494014171182	-7794.640439406675	
-70.0	-123.0	-4684.409385024641	-7794.640439406675	
-70.0	-122.0	-4646.324755878099	-7794.640439406675	
-70.0	-121.0	-4608.240126731557	-7794.640439406675	
-70.0	-120.0	-4570.155497585015	-7794.640439406675	
-70.0	-119.0	-4532.070868438473	-7794.640439406675	
-70.0	-118.0	-4493.986239291932	-7794.640439406675	
-70.0	-117.0	-4455.90161014539	-7794.640439406675	
-70.0	-116.0	-4417.8169809988485	-7794.640439406675	
-70.0	-115.0	-4379.732351852306	-7794.640439406675	
-70.0	-114.0	-4341.647722705764	-7794.640439406675	
-70.0	-113.0	-4303.563093559223	-7794.640439406675	
-70.0	-112.0	-4265.478464412681	-7794.640439406675	
-70.0	-111.0	-4227.393835266139	-7794.640439406675	
-70.0	-110.0	-4189.309206119598	-7794.640439406675	
-70.0	-109.0	-4151.224576973055	-7794.640439406675	
-70.0	-108.0	-4113.139947826513	-7794.640439406675	
-70.0	-107.0	-4075.0553186799716	-7794.640439406675	
-70.0	-106.0	-4036.97068953343	-7794.640439406675	
-70.0	-105.0	-3998.886060386888	-7794.640439406675	
-70.0	-104.0	-3960.8014312403466	-7794.640439406675	
-70.0	-103.0	-3922.7168020938047	-7794.640439406675	
-70.0	-102.0	-3884.632172947263	-7794.640439406675	
-70.0	-101.0	-3846.547543800721	-7794.640439406675	
-70.0	-100.0	-3808.4629146541797	-7794.640439406675	
-70.0	-99.0	-3770.378285507637	-7794.640439406675	
-70.0	-98.0	-3732.293656361095	-7794.640439406675	
-70.0	-97.0	-3694.2090272145538	-7794.640439406675	
-70.0	-96.0	-3656.1243980680124	-7794.640439406675	
-70.0	-95.0	-3618.03976892147	-7794.640439406675	
-70.0	-94.0	-3579.9551397749283	-7794.640439406675	
-70.0	-93.0	-3541.870510628387	-7794.640439406675	
-70.0	-92.0	-3503.785881481845	-7794.640439406675	
-70.0	-91.0	-3465.7012523353033	-7794.640439406675	
-70.0	-90.0	-3427.6166231887614	-7794.640439406675	
-70.0	-89.0	-3389.531994042219	-7794.640439406675	
-70.0	-88.0	-3351.4473648956773	-7794.640439406675	
-70.0	-87.0	-3313.3627357491355	-7794.640439406675	
-70.0	-86.0	-3275.2781066025946	-7794.640439406675	
-70.0	-85.0	-3237.1934774560523	-7794.640439406675	
-70.0	-84.0	-3199.1088483095104	-7794.640439406675	
-70.0	-83.0	-3161.0242191629686	-7794.640439406675	
-70.0	-82.0	-3122.9395900164272	-7794.640439406675	
-70.0	-81.0	-3084.854960869885	-7794.640439406675	
-70.0	-80.0	-3046.770331723343	-7794.640439406675	
-70.0	-79.0	-3008.6857025768013	-7794.640439406675	
-70.0	-78.0	-2970.6010734302595	-7794.640439406675	
-70.0	-77.0	-2932.516444283718	-7794.640439406675	
-70.0	-76.0	-2894.4318151371763	-7794.640439406675	
-70.0	-75.0	-2856.3471859906344	-7794.640439406675	
-70.0	-74.0	-2818.2625568440926	-7794.640439406675	
-70.0	-73.0	-2780.177927697551	-7794.640439406675	
-70.0	-72.0	-2742.093298551009	-7794.640439406675	
-70.0	-71.0	-2704.008669404467	-7794.640439406675	
-70.0	-70.0	-2665.9240402579253	-7794.640439406675	
-70.0	-69.0	-2627.8394111113835	-7794.640439406675	
-70.0	-68.0	-2589.754781964842	-7794.640439406675	
-70.0	-67.0	-2551.6701528183003	-7794.640439406675	
-70.0	-66.0	-2513.5855236717584	-7794.640439406675	
-70.0	-65.0	-2475.5008945252166	-7794.640439406675	
-70.0	-64.0	-2437.416265378675	-7794.640439406675	
-70.0	-63.0	-2399.331636232133	-7794.640439406675	
-70.0	-62.0	-2361.247007085591	-7794.640439406675	
-70.0	-61.0	-2323.1623779390493	-7794.640439406675	
-70.0	-60.0	-2285.0777487925075	-7794.640439406675	
-70.0	-59.0	-2246.993119645966	-7794.640439406675	
-70.0	-58.0	-2208.9084904994243	-7794.640439406675	
-70.0	-57.0	-2170.823861352882	-7794.640439406675	
-70.0	-56.0	-2132.7392322063406	-7794.640439406675	
-70.0	-55.0	-2094.654603059799	-7794.640439406675	
-70.0	-54.0	-2056.5699739132565	-7794.640439406675	
